"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
0.750192710919222,9.02991535611923,12.6456047575909,4.63772931111999e-31,4.58436046628348e-29,59.7755007941211,"CEP68"
1.24481598508591,6.41953551614689,12.6418125377203,4.80028125968988e-31,4.72131663296798e-29,59.7414380889217,"PCDH12"
1.18582793153605,7.83604661732657,12.6407593430571,4.84642479944162e-31,4.74298618058787e-29,59.7319787889251,"ROBO4"
1.12783780002229,5.56197240136046,12.6253224802445,5.57573962950886e-31,5.40550473353234e-29,59.5933705152683,"C3orf59"
0.936329875226369,7.48794705923723,12.6252709019407,5.57835118147052e-31,5.40550473353234e-29,59.5929075119809,"AP1S2"
1.22580592766073,5.10655704873181,12.6049945389923,6.70541859158082e-31,6.46579848602874e-29,59.41095491801,"RFTN2"
1.06570184139417,11.5304858131782,12.5982879864347,7.12603899850011e-31,6.83786893363393e-29,59.3508002205142,"CLIC4"
1.07329614578726,8.04256691837086,12.5926260125858,7.50154130054423e-31,7.16324363703911e-29,59.3000255520373,"CLEC14A"
1.31707389013355,6.70695759318621,12.5830156777207,8.18456568975679e-31,7.77770974315004e-29,59.2138656430229,"SCN4B"
1.13068207442943,8.22145240816856,12.5760022115827,8.72181245701288e-31,8.24840254047598e-29,59.1510053041703,"ATP10D"
1.12342593528566,8.91160052473215,12.5687243430957,9.31648146186727e-31,8.76863669073641e-29,59.0857910487376,"FLJ10357"
1.20957643588151,10.636899159524,12.5665720164207,9.49996476112815e-31,8.89875270553104e-29,59.0665079553761,"MMP14"
1.17814502882067,6.82390963726385,12.5658738018511,9.56025669070106e-31,8.91278717359149e-29,59.0602528259371,"PTPRE"
1.10347317098152,7.28248559994881,12.5635508802679,9.76360200641968e-31,9.05942523906988e-29,59.0394434263905,"CMKLR1"
1.62349017529888,6.28493969468306,12.5613402907635,9.96111385161805e-31,9.19929908803656e-29,59.0196418628128,"CSF2RB"
1.68733874690491,3.84992667680762,12.5363042373477,1.24959782246989e-30,1.14863732550492e-28,58.7954836010446,"HRH2"
1.0253198075527,5.2531865436965,12.5310692463722,1.31023156434779e-30,1.19877046987374e-28,58.7486368746768,"DNM3"
1.73069443252202,4.5669558146847,12.52685984128,1.36110561532193e-30,1.23955132217582e-28,58.7109739993673,"RBMS3"
1.28948361724169,5.7138769559661,12.5252842301231,1.38065024382074e-30,1.25155626480174e-28,58.6968779133834,"CHST11"
1.08351381448959,6.70577525663895,12.5216244104402,1.42713411159171e-30,1.28775940867526e-28,58.6641385669607,"MAP3K12"
1.74167154079901,3.07438612536458,12.5193483455127,1.45682569703833e-30,1.30854878020278e-28,58.6437798445912,"C6orf186"
1.58256317540904,10.5930276034753,12.5184985258788,1.46806881406177e-30,1.31265371097314e-28,58.6361788711101,"MAP1B"
1.32979833455877,7.11272401746265,12.5127502452919,1.54642214707523e-30,1.37645565860257e-28,58.5847708418818,"LCP2"
1.10338785439909,12.3755631469927,12.5018647048611,1.70639255613209e-30,1.51200216088623e-28,58.4874472489761,"IGFBP7"
1.75975626080645,4.37328106264725,12.4956283427954,1.80536054818618e-30,1.59252230239329e-28,58.4317067685412,"FHL5"
