"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
0.932725440874886,8.34628073084157,11.0465986535881,6.18468747464842e-25,2.17248191631802e-22,45.8693465461353,"ESAM"
1.41721188205964,4.08341360009953,11.0134866274825,8.20104105672688e-25,2.83022243205043e-22,45.5921720466222,"ADAM12"
1.0350775197734,6.75107938853577,10.9918469869917,9.85953969064603e-25,3.34391388370169e-22,45.4112682228406,"C3AR1"
1.04615763830086,6.00619376722007,10.9598589623383,1.29403392007025e-24,4.31439682062744e-22,45.1441991650975,"RASGRP3"
0.892559513975657,6.34329350953168,10.9575213534083,1.31998286781984e-24,4.32756383214736e-22,45.1246986057012,"SEPT4"
1.12763545987481,10.2202686261876,10.9327204236895,1.62926305757611e-24,5.25397272222616e-22,44.9179433039192,"COL15A1"
0.929977005303739,8.35211262582118,10.9291646754697,1.67915110063987e-24,5.327513113014e-22,44.8883209475594,"TIE1"
1.26265602045669,7.07967213996394,10.911111412931,1.95685864487477e-24,6.11005815925899e-22,44.7380015982309,"ITGAX"
1.08566919252466,9.29290261591101,10.9011758817061,2.12870828225937e-24,6.54278447192565e-22,44.6553307412254,"CD68"
1.09283303943606,6.81147418265197,10.8962049497447,2.22023826502879e-24,6.71912414021252e-22,44.6139841065724,"GJA4"
1.05074200206725,7.26580227620641,10.8761195131787,2.63166466184565e-24,7.84355690350996e-22,44.4470228471229,"SPI1"
1.16297935499427,4.01694695589801,10.820364602494,4.21502418984645e-24,1.23751851997716e-21,43.9844266946244,"SLC17A9"
1.0338347356026,11.3521801976122,10.8055702474752,4.77516442949607e-24,1.38135675724437e-21,43.8618942465258,"VWF"
1.21643582939739,5.17930095267934,10.7742851777033,6.21510378384812e-24,1.771845022204e-21,43.6030790366369,"FAM20A"
1.07542099083339,9.56499920640621,10.7676003106939,6.57480416903525e-24,1.84479906192311e-21,43.5478293501066,"MXRA8"
1.2102672347418,12.2091878700585,10.7660957985557,6.65857014877439e-24,1.84479906192311e-21,43.5353972970159,"AEBP1"
1.31335394969883,6.3763562319147,10.7470933389383,7.81248349667257e-24,2.13443559532009e-21,43.3784580807228,"LILRB4"
1.02563770930955,7.11815968404149,10.6785765606621,1.38837417113471e-23,3.74119292060149e-21,42.8138459240856,"FCER1G"
1.17951066724569,13.3724793078095,10.6669281654135,1.53064678374575e-23,4.06883147068414e-21,42.7180547035429,"A2M"
1.66901066739108,7.562986279826,10.6546026966034,1.69698875546892e-23,4.45086210784388e-21,42.61675828283,"CPZ"
0.998802484406736,5.41267459026579,10.6471736792626,1.80580339163758e-23,4.67394191011879e-21,42.5557343904554,"LOXL3"
1.07673980840736,8.76827632152822,10.6036805065392,2.59709251712326e-23,6.63472816939372e-21,42.1989428248504,"CTSK"
0.975958923798425,9.92881113639966,10.5739863552456,3.32684254618728e-23,8.39004099051924e-21,41.9558159245394,"TGFBI"
1.18930241924687,3.48391064587304,10.5672808138092,3.51799562889001e-23,8.75980911593611e-21,41.9009654877284,"SIGLEC9"
1.00834192317522,10.3978324968427,10.5602210234497,3.73104995286493e-23,9.17418545285075e-21,41.8432383118673,"PLVAP"
0.947830374340278,8.46132458833685,10.5372592107974,4.51669802656644e-23,1.09688848000727e-20,41.655630985638,"CDH5"
0.922470634005694,8.04256691837086,10.5198931072016,5.21820302602272e-23,1.25179599664504e-20,41.5138946717879,"CLEC14A"
1.10986419276744,7.18682154858897,10.5059698740193,5.85800162530288e-23,1.38834638519678e-20,41.4003526106186,"MS4A7"
1.23658433681818,4.42717291077102,10.5040520619294,5.95203112173257e-23,1.39383814518573e-20,41.3847197309611,"DPEP2"
1.17599412155802,7.09221418074283,10.3897364925175,1.5333124102111e-22,3.54844569661913e-20,40.4557995666073,"MSR1"
0.999843109150228,6.3705038893469,10.3440657747075,2.23417969139862e-22,5.11029636157004e-20,40.0862982770494,"HAVCR2"
0.902581573918292,8.45070230805424,10.3316872063779,2.47377553900744e-22,5.59329179630062e-20,39.9863091619098,"LOXL1"
1.14985889802985,5.37196508132253,10.303743468581,3.1126095736554e-22,6.95774351401994e-20,39.7608433724349,"FAM26E"
1.00089784459776,7.04847582116267,10.2615503538246,4.40021434258209e-22,9.72546250931824e-20,39.421071668985,"LAIR1"
0.887682292679761,10.4785024681154,10.2552433747113,4.63359384190227e-22,1.01274916071177e-19,39.3703520995512,"NOTCH3"
1.53845161032672,6.13328837725855,10.2445255807921,5.05871966895509e-22,1.09351730338479e-19,39.2842029238347,"APLNR"
1.04036730476014,6.36647314356108,10.2284988937244,5.76772629892081e-22,1.2332276524573e-19,39.1554784044473,"SLC7A7"
1.36437641236956,5.03224142785442,10.1864164080539,8.13464266520585e-22,1.72060812760499e-19,38.8180338517139,"MATN3"
1.42567752686787,7.15764421700359,10.1619424831498,9.93174271895489e-22,2.07837564919747e-19,38.6221588168267,"MMP11"
0.985470366902852,8.27666137114892,10.1586804691079,1.01993049653432e-21,2.11190029445544e-19,38.5960723322283,"RFTN1"
1.13089977638676,4.78870086983383,10.1505739398094,1.08956345975971e-21,2.23258362676389e-19,38.5312652245481,"FAM70B"
